split,image_name,image_path,mask_path,has_mask,is_valid_pair,height,width,mask_height,mask_width,num_unique_labels,labels_present,ignore_ratio,dominant_label,dominant_label_name,brightness_mean,brightness_std,dark_ratio,bright_ratio,saturation_mean,edge_strength,r_mean,g_mean,b_mean,lr_source,weather,timeofday,scene,condition,source,has_metadata
train,6a286fbc-ae384aa9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6a286fbc-ae384aa9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6a286fbc-ae384aa9_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,4,5,6,7,8,10,13,14,255",0.06258572048611111,8,vegetation,0.27467137575149536,0.2464524358510971,0.5353797743055555,0.10621202256944444,0.1230534091591835,0.00876198522746563,0.2176273912191391,0.2936747968196869,0.3342173397541046,train_json,clear,daytime,city street,day,labels_release,True
train,6a286fbc-ed149abf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6a286fbc-ed149abf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6a286fbc-ed149abf_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,6,8,10,13,14,255",0.05830620659722222,2,building,0.35209211707115173,0.2206020951271057,0.27227322048611113,0.06086371527777778,0.061680134385824203,0.016981497406959534,0.37381860613822937,0.348389208316803,0.31943565607070923,train_json,undefined,daytime,city street,day,labels_release,True
train,6a44fb9a-23341a0d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6a44fb9a-23341a0d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6a44fb9a-23341a0d_train_id.png,True,True,720,1280,720,1280,10,"0,2,3,5,7,8,10,11,13,255",0.06048611111111111,0,road,0.45394188165664673,0.21192805469036102,0.12376953125,0.041041666666666664,0.13044129312038422,0.007280386984348297,0.38566094636917114,0.47859176993370056,0.5076894760131836,train_json,clear,daytime,highway,day,labels_release,True
train,6a626ee3-61100bbc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6a626ee3-61100bbc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6a626ee3-61100bbc_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,5,6,7,8,10,11,13,14,15,255",0.33651258680555557,0,road,0.3295547068119049,0.23073983192443848,0.36082899305555555,0.058296440972222224,0.04937329143285751,0.020652323961257935,0.33942463994026184,0.3259391486644745,0.3274676501750946,train_json,undefined,daytime,city street,day,labels_release,True
train,6a729de1-39eed982.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6a729de1-39eed982.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6a729de1-39eed982_train_id.png,True,True,720,1280,720,1280,9,"0,2,3,5,7,8,10,13,255",0.48903428819444444,0,road,0.3299347460269928,0.22884313762187958,0.37239366319444445,0.06216037326388889,0.08403072506189346,0.007027212530374527,0.31053486466407776,0.3330555856227875,0.36588847637176514,train_json,undefined,daytime,city street,day,labels_release,True
train,6a729de1-7adc57f8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6a729de1-7adc57f8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6a729de1-7adc57f8_train_id.png,True,True,720,1280,720,1280,14,"0,1,2,5,6,7,8,10,11,12,13,15,17,255",0.1822829861111111,2,building,0.3774902820587158,0.21703705191612244,0.23089409722222223,0.05168402777777778,0.06837202608585358,0.014496129006147385,0.3731640577316284,0.377845823764801,0.3903449475765228,train_json,overcast,daytime,city street,day,labels_release,True
train,6a8d218d-c613e428.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6a8d218d-c613e428.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6a8d218d-c613e428_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,6,7,8,9,10,13,255",0.21875108506944443,0,road,0.35489219427108765,0.24822700023651123,0.3975249565972222,0.03792426215277778,0.16995741426944733,0.01768224686384201,0.28405678272247314,0.37907204031944275,0.4223017990589142,train_json,clear,daytime,city street,day,labels_release,True
train,6a974319-8118322d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6a974319-8118322d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6a974319-8118322d_train_id.png,True,True,720,1280,720,1280,14,"0,1,2,3,4,5,6,7,8,10,11,13,15,255",0.014643012152777777,10,sky,0.5404896140098572,0.261156290769577,0.13680121527777778,0.2784602864583333,0.12002616375684738,0.01617487706243992,0.4783514142036438,0.5669452548027039,0.5674917697906494,train_json,partly cloudy,daytime,city street,day,labels_release,True
train,6a9de0c7-dceda8d2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6a9de0c7-dceda8d2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6a9de0c7-dceda8d2_train_id.png,True,True,720,1280,720,1280,8,"0,2,4,5,8,10,13,255",0.10166775173611112,10,sky,0.4637936055660248,0.25830477476119995,0.1069140625,0.17480577256944443,0.04299311712384224,0.014834290370345116,0.47821685671806335,0.46084949374198914,0.4428791105747223,train_json,snowy,daytime,residential,day,labels_release,True
train,6ab9c6ac-f11b3e40.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6ab9c6ac-f11b3e40.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6ab9c6ac-f11b3e40_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,4,5,6,7,8,10,11,13,255",0.15482204861111112,13,car,0.3638184368610382,0.2659740746021271,0.3977680121527778,0.10442057291666666,0.06762734800577164,0.02187787927687168,0.3570377826690674,0.37316837906837463,0.3375298082828522,train_json,clear,daytime,city street,day,labels_release,True
train,6abbdc86-f7e146b1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6abbdc86-f7e146b1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6abbdc86-f7e146b1_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,4,5,7,8,9,10,13,255",0.10919487847222223,10,sky,0.4578031301498413,0.2693076431751251,0.26108832465277776,0.1255490451388889,0.14101456105709076,0.018295783549547195,0.3819873034954071,0.4884166419506073,0.5011133551597595,train_json,partly cloudy,daytime,residential,day,labels_release,True
train,6ad23488-70abed67.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6ad23488-70abed67.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6ad23488-70abed67_train_id.png,True,True,720,1280,720,1280,8,"0,2,4,5,7,8,13,255",0.2714214409722222,8,vegetation,0.363336443901062,0.24859873950481415,0.26600260416666666,0.0980642361111111,0.0302822757512331,0.019470123574137688,0.36819589138031006,0.3631579875946045,0.35641923546791077,train_json,undefined,daytime,residential,day,labels_release,True
train,6ad7bdd1-7445276d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6ad7bdd1-7445276d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6ad7bdd1-7445276d_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,4,5,7,8,9,10,11,13,255",0.009448784722222223,2,building,0.5388728380203247,0.24447469413280487,0.0681716579861111,0.22009657118055556,0.1282273679971695,0.01429160125553608,0.5318403840065002,0.5518931746482849,0.4899407923221588,train_json,partly cloudy,daytime,residential,day,labels_release,True
train,6adc9382-16bdd2c2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6adc9382-16bdd2c2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6adc9382-16bdd2c2_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,5,7,8,9,10,13,14,15,255",0.20215169270833333,0,road,0.46187475323677063,0.22170855104923248,0.05663411458333333,0.13283528645833334,0.05274028703570366,0.014497035183012486,0.46269845962524414,0.4658132493495941,0.4417431950569153,train_json,overcast,daytime,highway,day,labels_release,True
train,6aeaa107-4d8afd16.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6aeaa107-4d8afd16.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6aeaa107-4d8afd16_train_id.png,True,True,720,1280,720,1280,8,"0,1,5,7,8,10,13,255",0.191484375,0,road,0.46344342827796936,0.29814720153808594,0.21844835069444443,0.27617838541666667,0.045272089540958405,0.006724273320287466,0.441558837890625,0.47744908928871155,0.452072411775589,train_json,overcast,daytime,highway,day,labels_release,True
train,6b143dfd-4f32bd55.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6b143dfd-4f32bd55.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6b143dfd-4f32bd55_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,3,4,5,7,8,10,12,13,18,255",0.13389214409722222,10,sky,0.4009983539581299,0.2472553551197052,0.18538953993055557,0.13574978298611112,0.13483066856861115,0.014524382539093494,0.34948500990867615,0.42339614033699036,0.42455941438674927,train_json,undefined,daytime,city street,day,labels_release,True
train,6b2591b3-1ccc5250.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6b2591b3-1ccc5250.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6b2591b3-1ccc5250_train_id.png,True,True,720,1280,720,1280,10,"0,2,5,6,7,10,11,13,18,255",0.22393880208333333,2,building,0.40683868527412415,0.21638719737529755,0.10395833333333333,0.073427734375,0.04640742763876915,0.013469846919178963,0.42127516865730286,0.40304458141326904,0.39245784282684326,train_json,rainy,daytime,city street,rain,labels_release,True
train,6b25c37d-6272aad1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6b25c37d-6272aad1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6b25c37d-6272aad1_train_id.png,True,True,720,1280,720,1280,11,"0,2,4,5,7,8,9,10,13,15,255",0.21809678819444445,10,sky,0.3953307569026947,0.3130880892276764,0.39562282986111114,0.20254991319444443,0.11202043294906616,0.012564587406814098,0.33336132764816284,0.42064160108566284,0.43220633268356323,train_json,partly cloudy,daytime,highway,day,labels_release,True
train,6b31ce2a-ea1e25cf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6b31ce2a-ea1e25cf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6b31ce2a-ea1e25cf_train_id.png,True,True,720,1280,720,1280,10,"0,2,3,4,5,8,9,10,13,255",0.1912575954861111,2,building,0.49208325147628784,0.23115091025829315,0.11801540798611111,0.1469021267361111,0.12713946402072906,0.02685195952653885,0.4401376247406006,0.5267501473426819,0.4495708644390106,train_json,partly cloudy,daytime,highway,day,labels_release,True
train,6b396ef6-5652865b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6b396ef6-5652865b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6b396ef6-5652865b_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,5,6,7,8,10,11,13,14,255",0.20281792534722223,2,building,0.374971866607666,0.22718490660190582,0.2614789496527778,0.07107964409722223,0.037027791142463684,0.019425977021455765,0.38282760977745056,0.37283560633659363,0.3691418468952179,train_json,overcast,daytime,city street,day,labels_release,True
train,6b39a1db-631bbb48.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6b39a1db-631bbb48.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6b39a1db-631bbb48_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,8,9,10,13,17,255",0.1582866753472222,0,road,0.33195066452026367,0.21200872957706451,0.33488606770833335,0.04864366319444444,0.04173307120800018,0.014659764245152473,0.33873534202575684,0.32975128293037415,0.3299194872379303,train_json,partly cloudy,daytime,residential,day,labels_release,True
train,6b588089-307d293a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6b588089-307d293a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6b588089-307d293a_train_id.png,True,True,720,1280,720,1280,14,"0,1,2,4,5,6,7,8,9,10,12,13,18,255",0.11544487847222222,0,road,0.41773298382759094,0.26052671670913696,0.17999348958333333,0.14195746527777778,0.0651407241821289,0.029238685965538025,0.441636860370636,0.4137486219406128,0.37990593910217285,train_json,overcast,daytime,city street,day,labels_release,True
train,6b67b12a-96fc45c5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6b67b12a-96fc45c5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6b67b12a-96fc45c5_train_id.png,True,True,720,1280,720,1280,9,"0,2,5,7,8,9,10,13,255",0.07919813368055556,10,sky,0.4955331087112427,0.19887199997901917,0.07732204861111111,0.023361545138888887,0.23545268177986145,0.014926014468073845,0.3864058554172516,0.5315739512443542,0.5964592099189758,train_json,partly cloudy,daytime,highway,day,labels_release,True
train,6b84613c-dfc41fa9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6b84613c-dfc41fa9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6b84613c-dfc41fa9_train_id.png,True,True,720,1280,720,1280,17,"0,1,2,4,5,6,7,8,9,10,11,12,13,15,17,18,255",0.3023600260416667,0,road,0.39778897166252136,0.28113916516304016,0.2741840277777778,0.12611111111111112,0.04560145363211632,0.01380056980997324,0.40849876403808594,0.39502453804016113,0.38986578583717346,train_json,overcast,daytime,city street,day,labels_release,True
train,6b86be33-bbfa27d9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6b86be33-bbfa27d9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6b86be33-bbfa27d9_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,5,7,8,10,13,255",0.26518446180555555,8,vegetation,0.4325217008590698,0.22324715554714203,0.14839084201388889,0.049373914930555554,0.19346681237220764,0.020008137449622154,0.3456449508666992,0.46434396505355835,0.5001519322395325,train_json,clear,daytime,city street,day,labels_release,True
train,6b9077b7-e6a07c88.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6b9077b7-e6a07c88.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6b9077b7-e6a07c88_train_id.png,True,True,720,1280,720,1280,14,"0,1,2,5,6,7,8,10,11,12,13,17,18,255",0.21215060763888888,0,road,0.35159146785736084,0.21073776483535767,0.3075260416666667,0.03572157118055556,0.11700644344091415,0.017876964062452316,0.3290722966194153,0.3560884892940521,0.3925198018550873,train_json,clear,daytime,city street,day,labels_release,True
train,6baced85-e215d007.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6baced85-e215d007.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6baced85-e215d007_train_id.png,True,True,720,1280,720,1280,8,"0,2,5,8,10,13,15,255",0.243701171875,10,sky,0.47368741035461426,0.2707296311855316,0.1621875,0.17240342881944445,0.16042552888393402,0.009720610454678535,0.38858622312545776,0.5034370422363281,0.5454404950141907,train_json,partly cloudy,daytime,highway,day,labels_release,True
train,6bb5a881-15e5c2c4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6bb5a881-15e5c2c4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6bb5a881-15e5c2c4_train_id.png,True,True,720,1280,720,1280,8,"0,2,5,7,8,10,13,255",0.21625108506944443,10,sky,0.5490520000457764,0.2869059145450592,0.14322374131944443,0.247197265625,0.15550550818443298,0.006356937810778618,0.472856342792511,0.5768870115280151,0.6048910021781921,train_json,clear,daytime,highway,day,labels_release,True
train,6bc02d44-62cf9a2b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6bc02d44-62cf9a2b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6bc02d44-62cf9a2b_train_id.png,True,True,720,1280,720,1280,9,"0,2,4,5,7,8,10,13,255",0.4779958767361111,4,fence,0.3502312898635864,0.2210221290588379,0.30425889756944446,0.052125651041666665,0.08045277744531631,0.011199085041880608,0.3039040267467499,0.37485918402671814,0.3493672013282776,train_json,partly cloudy,daytime,highway,day,labels_release,True
train,6bc3cef7-14c3b0b7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6bc3cef7-14c3b0b7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6bc3cef7-14c3b0b7_train_id.png,True,True,720,1280,720,1280,6,"0,5,8,9,13,255",0.6973784722222223,0,road,0.018015682697296143,0.038076188415288925,0.9955392795138889,0.00028862847222222224,0.012394142337143421,0.0011124052107334137,0.021847262978553772,0.01748056150972843,0.010403787717223167,train_json,clear,night,city street,night,labels_release,True
train,6bd2d920-1a672dba.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6bd2d920-1a672dba.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6bd2d920-1a672dba_train_id.png,True,True,720,1280,720,1280,13,"0,2,5,7,8,10,11,12,13,14,15,17,255",0.27069227430555554,2,building,0.4505887031555176,0.23488269746303558,0.214501953125,0.07152235243055556,0.08336766064167023,0.011189673095941544,0.40967848896980286,0.47125372290611267,0.45317718386650085,train_json,partly cloudy,daytime,highway,day,labels_release,True
train,6be5f745-f79e54e5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6be5f745-f79e54e5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6be5f745-f79e54e5_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,4,5,6,7,8,10,13,255",0.18295789930555556,0,road,0.48745009303092957,0.21708397567272186,0.1028634982638889,0.13673394097222222,0.11031786352396011,0.018307747319340706,0.4346078932285309,0.5107687711715698,0.5072066187858582,train_json,partly cloudy,daytime,city street,day,labels_release,True
train,6c161750-b4b7b910.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6c161750-b4b7b910.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6c161750-b4b7b910_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,5,7,8,10,11,13,14,18,255",0.39414496527777776,13,car,0.38032230734825134,0.2661452293395996,0.34873155381944443,0.11024631076388888,0.10166279971599579,0.01705535501241684,0.3583550453186035,0.38350918889045715,0.42664456367492676,train_json,undefined,daytime,city street,day,labels_release,True
train,6c173cf1-4335c0a4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6c173cf1-4335c0a4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6c173cf1-4335c0a4_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,4,5,8,10,13,255",0.045155164930555554,5,pole,0.4341522455215454,0.19439949095249176,0.16860243055555554,0.018971354166666666,0.14892210066318512,0.025080852210521698,0.39257827401161194,0.4445803463459015,0.49187517166137695,train_json,snowy,daytime,residential,day,labels_release,True
train,6c1926b0-6fdf66e4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6c1926b0-6fdf66e4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6c1926b0-6fdf66e4_train_id.png,True,True,720,1280,720,1280,9,"0,2,4,5,7,8,10,13,255",0.24411892361111112,0,road,0.3271338641643524,0.28716012835502625,0.56697265625,0.15791232638888889,0.085533507168293,0.010164054110646248,0.3002806007862091,0.3329792320728302,0.37576234340667725,train_json,partly cloudy,daytime,highway,day,labels_release,True
train,6c29dbf3-53b923e7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6c29dbf3-53b923e7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6c29dbf3-53b923e7_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,5,6,7,8,10,11,13,15,255",0.29117296006944443,2,building,0.35826802253723145,0.2462097853422165,0.35237413194444445,0.08365234375,0.06915213912725449,0.01891179010272026,0.32139039039611816,0.3759652376174927,0.36827680468559265,train_json,snowy,daytime,city street,day,labels_release,True
train,6c2ab388-58f4b8d3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6c2ab388-58f4b8d3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6c2ab388-58f4b8d3_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,3,4,5,6,7,8,10,11,13,255",0.09571180555555556,2,building,0.4205588698387146,0.24820935726165771,0.2105490451388889,0.09606879340277778,0.08558038622140884,0.023191465064883232,0.4135452210903168,0.4284510910511017,0.40084022283554077,train_json,clear,daytime,city street,day,labels_release,True
train,6c2b8088-4acc9201.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6c2b8088-4acc9201.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6c2b8088-4acc9201_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,5,6,7,8,10,11,13,14,17,255",0.044624565972222224,2,building,0.3922122120857239,0.25644728541374207,0.24640082465277777,0.13073133680555554,0.09338391572237015,0.017284955829381943,0.40290823578834534,0.3892102837562561,0.38355159759521484,train_json,clear,daytime,city street,day,labels_release,True
train,6c3bfe97-71e330d3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6c3bfe97-71e330d3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6c3bfe97-71e330d3_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,6,7,8,10,11,13,255",0.35516384548611113,13,car,0.32400941848754883,0.20322899520397186,0.3074815538194444,0.048848741319444444,0.09544327110052109,0.017260141670703888,0.3685457408428192,0.3085063099861145,0.29279181361198425,train_json,rainy,daytime,city street,rain,labels_release,True
train,6c509878-f46659b3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6c509878-f46659b3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6c509878-f46659b3_train_id.png,True,True,720,1280,720,1280,11,"0,2,5,6,7,8,10,11,13,15,255",0.18697699652777777,0,road,0.41981709003448486,0.25154808163642883,0.20830078125,0.136171875,0.04147414490580559,0.015038218349218369,0.4195740818977356,0.4201284348964691,0.42237234115600586,train_json,overcast,daytime,residential,day,labels_release,True
train,6c6ea5d7-2bea120a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6c6ea5d7-2bea120a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6c6ea5d7-2bea120a_train_id.png,True,True,720,1280,720,1280,10,"0,2,4,5,7,8,9,10,13,255",0.043330078125,0,road,0.48894017934799194,0.16389764845371246,0.024022352430555557,0.04001410590277778,0.2112080603837967,0.01266129408031702,0.4017312824726105,0.5178393721580505,0.5691211819648743,train_json,clear,daytime,highway,day,labels_release,True
train,6ce28c96-2e3e4ad0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6ce28c96-2e3e4ad0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6ce28c96-2e3e4ad0_train_id.png,True,True,720,1280,720,1280,14,"0,1,2,3,4,5,6,7,8,9,10,13,14,255",0.18800889756944444,0,road,0.43600350618362427,0.25724151730537415,0.2637966579861111,0.08810438368055555,0.13721323013305664,0.014224919490516186,0.38980668783187866,0.4532194137573242,0.47225117683410645,train_json,partly cloudy,daytime,residential,day,labels_release,True
train,6ce5d138-b7ab8ebf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6ce5d138-b7ab8ebf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6ce5d138-b7ab8ebf_train_id.png,True,True,720,1280,720,1280,11,"0,2,3,4,5,6,7,8,10,13,255",0.22286566840277777,10,sky,0.5560389161109924,0.3046751618385315,0.14541124131944444,0.37847005208333334,0.1025611162185669,0.018783601000905037,0.49473533034324646,0.5810469388961792,0.5887271165847778,train_json,snowy,daytime,parking lot,day,labels_release,True
train,6ceee4e5-b52357bb.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6ceee4e5-b52357bb.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6ceee4e5-b52357bb_train_id.png,True,True,720,1280,720,1280,8,"0,2,5,7,8,11,13,255",0.16520724826388888,13,car,0.3862461447715759,0.2418089359998703,0.29635308159722223,0.08260959201388889,0.07931438833475113,0.025097422301769257,0.38513460755348206,0.38582563400268555,0.3948567807674408,train_json,undefined,daytime,residential,day,labels_release,True
train,6cf7a093-0748b3cc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6cf7a093-0748b3cc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6cf7a093-0748b3cc_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,3,5,6,7,8,9,10,13,14,255",0.024905598958333334,0,road,0.5354381203651428,0.2814970910549164,0.04406467013888889,0.28538519965277775,0.019512105733156204,0.011635463684797287,0.5323972105979919,0.536598265171051,0.5379917025566101,train_json,overcast,daytime,city street,day,labels_release,True
train,6d0d7bef-b4cc0870.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6d0d7bef-b4cc0870.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6d0d7bef-b4cc0870_train_id.png,True,True,720,1280,720,1280,13,"0,2,4,5,7,8,10,11,13,14,15,17,255",0.5454904513888889,0,road,0.46140816807746887,0.24259042739868164,0.2134809027777778,0.07872938368055556,0.12728798389434814,0.013691959902644157,0.3966079652309418,0.4907105267047882,0.47938889265060425,train_json,clear,daytime,highway,day,labels_release,True
train,6d0e38f3-98a27224.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6d0e38f3-98a27224.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6d0e38f3-98a27224_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,3,5,6,7,8,10,11,13,14,255",0.38837890625,0,road,0.26491907238960266,0.21149426698684692,0.47370768229166665,0.040651041666666665,0.042726028710603714,0.006927204318344593,0.2551751732826233,0.2666333317756653,0.2885299026966095,train_json,undefined,daytime,city street,day,labels_release,True
train,6d0e38f3-c8063a8a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6d0e38f3-c8063a8a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6d0e38f3-c8063a8a_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,4,5,6,7,10,13,255",0.46539930555555553,13,car,0.3895948529243469,0.25445792078971863,0.29130208333333335,0.06033311631944444,0.1041378602385521,0.014219870790839195,0.37843140959739685,0.3898755609989166,0.4202228784561157,train_json,undefined,daytime,city street,day,labels_release,True
