split,image_name,image_path,mask_path,has_mask,is_valid_pair,height,width,mask_height,mask_width,num_unique_labels,labels_present,ignore_ratio,dominant_label,dominant_label_name,brightness_mean,brightness_std,dark_ratio,bright_ratio,saturation_mean,edge_strength,r_mean,g_mean,b_mean,night_score,rain_like_score,day_like_score
train,198bdd15-3a077d40.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/198bdd15-3a077d40.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/198bdd15-3a077d40_train_id.png,True,True,720,1280,720,1280,8,"0,2,5,7,8,10,13,255",0.23780924479166668,10,sky,0.567651093006134,0.21644757688045502,0.06612196180555556,0.0698752170138889,0.2069176584482193,0.00910358689725399,0.47438910603523254,0.6042628288269043,0.6223273873329163,0.40844476,0.4029151,0.596573
train,6a13353e-5b3d4c47.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6a13353e-5b3d4c47.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6a13353e-5b3d4c47_train_id.png,True,True,720,1280,720,1280,9,"0,2,5,7,8,10,13,14,255",0.12143120659722222,10,sky,0.5708106756210327,0.19507552683353424,0.094052734375,0.03453559027777778,0.26300767064094543,0.011535290628671646,0.45045575499534607,0.6095895171165466,0.6832753419876099,0.3990997,0.3991869,0.5964904
train,2c504842-b5c3b8bc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2c504842-b5c3b8bc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2c504842-b5c3b8bc_train_id.png,True,True,720,1280,720,1280,10,"0,2,3,5,7,8,10,13,14,255",0.021928168402777778,10,sky,0.5773651599884033,0.19270208477973938,0.06121961805555556,0.04837999131944445,0.2439221888780594,0.010358008556067944,0.45440495014190674,0.6197822690010071,0.678460419178009,0.4009739,0.40430394,0.59637773
val,9d6de974-eb64b8a8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/9d6de974-eb64b8a8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/9d6de974-eb64b8a8_train_id.png,True,True,720,1280,720,1280,9,"0,5,7,8,9,10,13,14,255",0.18572374131944444,0,road,0.6012320518493652,0.23721250891685486,0.09678602430555555,0.19815104166666667,0.12581811845302582,0.008026997558772564,0.5374380946159363,0.6307883262634277,0.6120957732200623,0.42086092,0.4252719,0.59626806
train,4dfb1699-81d6e23a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4dfb1699-81d6e23a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4dfb1699-81d6e23a_train_id.png,True,True,720,1280,720,1280,12,"0,2,4,5,6,7,8,9,10,13,14,255",0.20476236979166668,0,road,0.6388300657272339,0.23118461668491364,0.050245225694444444,0.32902669270833335,0.06492391973733902,0.01290319673717022,0.6238659620285034,0.6520764827728271,0.6058045029640198,0.4268654,0.44819653,0.5961156
train,00e9be89-00001720.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00001720.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00001720_train_id.png,True,True,720,1280,720,1280,10,"0,2,4,5,7,8,10,13,14,255",0.3362131076388889,10,sky,0.553207516670227,0.28347066044807434,0.16840494791666666,0.28045572916666667,0.12110187858343124,0.007326827384531498,0.5098287463188171,0.5712456107139587,0.5716932415962219,0.42850828,0.40372515,0.59608036
train,1dd59ad5-22823341.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1dd59ad5-22823341.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1dd59ad5-22823341_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,5,6,7,8,9,10,13,14,255",0.03329861111111111,10,sky,0.5318388342857361,0.3401961624622345,0.26974717881944443,0.4200564236111111,0.06921163201332092,0.011521890759468079,0.4916551411151886,0.552291750907898,0.5325803160667419,0.44279698,0.39777845,0.5960546
train,00e9be89-00001370.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00001370.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00001370_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,7,8,10,11,13,15,255",0.05197916666666667,10,sky,0.5446858406066895,0.21588706970214844,0.08018012152777777,0.08950954861111111,0.2447289228439331,0.014986718073487282,0.4424573481082916,0.5765060186386108,0.6485797166824341,0.40488312,0.3901368,0.5958556
train,16330b51-c7342f6c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/16330b51-c7342f6c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/16330b51-c7342f6c_train_id.png,True,True,720,1280,720,1280,8,"0,1,2,4,5,8,10,255",0.172099609375,10,sky,0.5762032866477966,0.25111132860183716,0.048712022569444444,0.28973524305555554,0.10624013096094131,0.007746297866106033,0.5316864252090454,0.5951740741729736,0.5947445631027222,0.42570025,0.41709924,0.595685
train,2ce2437c-49b9f0ec.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2ce2437c-49b9f0ec.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2ce2437c-49b9f0ec_train_id.png,True,True,720,1280,720,1280,7,"0,5,7,8,10,13,255",0.031405164930555556,10,sky,0.5429853796958923,0.3519887328147888,0.30497938368055555,0.41279839409722224,0.04173702374100685,0.006042516324669123,0.5275502800941467,0.5485289692878723,0.553854763507843,0.44800055,0.4053972,0.5956675
train,2c383a65-028a1106.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2c383a65-028a1106.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2c383a65-028a1106_train_id.png,True,True,720,1280,720,1280,8,"5,7,8,9,10,13,14,255",0.33477756076388887,10,sky,0.48901230096817017,0.2570532262325287,0.13134223090277777,0.109140625,0.2526998817920685,0.011743590235710144,0.3255862891674042,0.5559166073799133,0.5729498863220215,0.41045716,0.36438072,0.5955701
val,7d4a9094-0455564b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/7d4a9094-0455564b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/7d4a9094-0455564b_train_id.png,True,True,720,1280,720,1280,11,"0,2,4,5,6,7,8,10,13,14,255",0.07721788194444444,10,sky,0.5891662836074829,0.19192099571228027,0.02841037326388889,0.09972764756944444,0.21163207292556763,0.010828952305018902,0.49406883120536804,0.6202775835990906,0.6760324835777283,0.40529743,0.41398633,0.59551954
train,30cd8670-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/30cd8670-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/30cd8670-00000000_train_id.png,True,True,720,1280,720,1280,9,"0,5,6,7,8,9,10,13,255",0.06489474826388889,10,sky,0.5380355715751648,0.3240826427936554,0.25139973958333334,0.44834852430555555,0.08674158900976181,0.009404614567756653,0.49375197291374207,0.554735541343689,0.5681807398796082,0.43901366,0.39999098,0.59547687
train,1ee2d0f9-c1f48031.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1ee2d0f9-c1f48031.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1ee2d0f9-c1f48031_train_id.png,True,True,720,1280,720,1280,10,"0,2,4,5,7,8,9,10,13,255",0.13557834201388888,10,sky,0.5495116710662842,0.25497353076934814,0.1497536892361111,0.23332573784722221,0.18015672266483307,0.014775756746530533,0.47292453050613403,0.5875186920166016,0.5537816882133484,0.41831565,0.39790112,0.595448
train,00e9be89-00001730.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00001730.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00001730_train_id.png,True,True,720,1280,720,1280,10,"0,2,4,5,7,8,10,13,14,255",0.33300130208333334,10,sky,0.55255526304245,0.2814165949821472,0.13400933159722223,0.2784114583333333,0.10902289301156998,0.008033320307731628,0.5120147466659546,0.5700355172157288,0.5658968687057495,0.43022397,0.4058076,0.59539676
train,2aae480e-02a2ab53.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2aae480e-02a2ab53.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2aae480e-02a2ab53_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,3,5,6,7,8,10,13,15,255",0.06029622395833333,10,sky,0.5708525776863098,0.20139947533607483,0.03858289930555556,0.06345160590277778,0.22015443444252014,0.014783655293285847,0.4819941818714142,0.5954480767250061,0.6751363277435303,0.40594652,0.40516824,0.5953462
val,8973f033-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/8973f033-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/8973f033-00000000_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,3,5,6,7,8,9,10,13,255",0.09172634548611111,10,sky,0.5358637571334839,0.20853190124034882,0.09975477430555556,0.06581922743055556,0.2809149920940399,0.010242616757750511,0.4310259222984314,0.562688410282135,0.6711385846138,0.40032044,0.38355416,0.5953008
train,30cd8670-7d050001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/30cd8670-7d050001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/30cd8670-7d050001_train_id.png,True,True,720,1280,720,1280,10,"0,2,5,6,7,8,9,10,13,255",0.05033420138888889,10,sky,0.5409392714500427,0.3219558000564575,0.24386827256944443,0.44901258680555556,0.08310502767562866,0.00941622443497181,0.4977712333202362,0.5578240156173706,0.5673700571060181,0.43940738,0.40212277,0.5951677
train,505530df-8daf345f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/505530df-8daf345f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/505530df-8daf345f_train_id.png,True,True,720,1280,720,1280,11,"2,3,4,5,6,8,9,10,13,14,255",0.1624848090277778,10,sky,0.5618885159492493,0.26277288794517517,0.09419053819444445,0.2813585069444444,0.1190236508846283,0.010938933119177818,0.500580906867981,0.588917076587677,0.5823492407798767,0.4265943,0.4098857,0.59512126
train,04fc5615-616e0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/04fc5615-616e0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/04fc5615-616e0000_train_id.png,True,True,720,1280,720,1280,9,"0,2,5,7,8,10,13,14,255",0.22145833333333334,10,sky,0.6494699716567993,0.18335819244384766,0.047727864583333335,0.1981108940972222,0.15338988602161407,0.007505031302571297,0.5757815837860107,0.6785045266151428,0.6898413300514221,0.41092625,0.4466014,0.59506834
train,4a4a2b94-90610001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4a4a2b94-90610001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4a4a2b94-90610001_train_id.png,True,True,720,1280,720,1280,10,"0,2,3,4,5,8,10,13,14,255",0.14594401041666666,10,sky,0.6112728118896484,0.24414202570915222,0.060732421875,0.31335069444444447,0.0760706439614296,0.007979980669915676,0.5906825661659241,0.6222429275512695,0.6063538789749146,0.42864305,0.43625975,0.59504426
train,2a4f285e-61601891.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2a4f285e-61601891.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2a4f285e-61601891_train_id.png,True,True,720,1280,720,1280,11,"0,2,4,5,7,8,9,10,13,14,255",0.136591796875,10,sky,0.5937151312828064,0.24519534409046173,0.042574869791666664,0.3414388020833333,0.08982163667678833,0.011800317093729973,0.538597047328949,0.6215632557868958,0.5929708480834961,0.42740232,0.42753583,0.5949173
train,116e39bb-498f09ae.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/116e39bb-498f09ae.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/116e39bb-498f09ae_train_id.png,True,True,720,1280,720,1280,7,"0,4,5,8,10,13,255",0.3697265625,10,sky,0.5871301293373108,0.24596744775772095,0.08648111979166667,0.2704123263888889,0.11720861494541168,0.009683523327112198,0.5305126309394836,0.6123842597007751,0.603698194026947,0.42448735,0.42172548,0.59490967
train,30cd8670-67780001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/30cd8670-67780001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/30cd8670-67780001_train_id.png,True,True,720,1280,720,1280,10,"0,2,5,6,7,8,9,10,13,255",0.08047960069444444,10,sky,0.5395065546035767,0.3221827745437622,0.24589952256944445,0.44821397569444443,0.08439616858959198,0.009974190965294838,0.495949387550354,0.556368350982666,0.5670471787452698,0.43967584,0.40187487,0.59479
train,00e9be89-00001355.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00001355.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00001355_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,7,10,11,13,14,15,255",0.073779296875,10,sky,0.5661298632621765,0.19598497450351715,0.044137369791666665,0.029086371527777776,0.23981784284114838,0.011103983037173748,0.4632417857646942,0.5979635715484619,0.6702474355697632,0.40351838,0.4020435,0.59478086
train,1d6dd768-d9ade38a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1d6dd768-d9ade38a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1d6dd768-d9ade38a_train_id.png,True,True,720,1280,720,1280,9,"0,2,3,5,8,9,10,13,255",0.07360134548611111,13,car,0.5414403676986694,0.29004552960395813,0.12540907118055555,0.33466145833333333,0.099460169672966,0.011091174557805061,0.4900379180908203,0.5614995956420898,0.5724309682846069,0.4332058,0.40264255,0.59476984
train,1e5078ca-c7c2eddc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1e5078ca-c7c2eddc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1e5078ca-c7c2eddc_train_id.png,True,True,720,1280,720,1280,9,"0,2,4,5,8,10,13,14,255",0.033720703125,10,sky,0.5960835218429565,0.23583175241947174,0.08150824652777777,0.23366102430555555,0.12464740872383118,0.007616029120981693,0.5264810919761658,0.6266652345657349,0.6195324063301086,0.42231983,0.42537385,0.59473205
train,12611e17-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/12611e17-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/12611e17-00000000_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,7,8,9,10,13,255",0.13588975694444444,10,sky,0.5465564131736755,0.3012355864048004,0.10737413194444445,0.3738205295138889,0.05858490988612175,0.01047686580568552,0.5196292400360107,0.5580873489379883,0.5569406747817993,0.43951824,0.40888238,0.5946702
train,6f8efafd-4dda6171.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6f8efafd-4dda6171.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6f8efafd-4dda6171_train_id.png,True,True,720,1280,720,1280,8,"5,6,7,8,9,10,13,255",0.1181076388888889,10,sky,0.5233901143074036,0.20039522647857666,0.09961588541666666,0.05095486111111111,0.31460490822792053,0.011115320026874542,0.39836013317108154,0.5528948307037354,0.6979957222938538,0.3960755,0.3759768,0.5945879
train,5e910ef3-f1d1a8ea.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5e910ef3-f1d1a8ea.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5e910ef3-f1d1a8ea_train_id.png,True,True,720,1280,720,1280,8,"0,5,7,8,10,13,14,255",0.3895355902777778,0,road,0.520815908908844,0.3359387516975403,0.27879774305555555,0.31161566840277777,0.09401059150695801,0.016415201127529144,0.5025120973587036,0.5265100002288818,0.5414743423461914,0.44087547,0.3926051,0.59458643
val,8eefb0fb-d534bd4c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/8eefb0fb-d534bd4c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/8eefb0fb-d534bd4c_train_id.png,True,True,720,1280,720,1280,9,"0,2,4,5,8,9,10,14,255",0.039530164930555556,10,sky,0.6231551766395569,0.19929389655590057,0.06217881944444444,0.16831597222222222,0.1595190018415451,0.007923800498247147,0.5482542514801025,0.6491847634315491,0.6822034120559692,0.41315916,0.4348593,0.594545
train,30cd8670-67780000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/30cd8670-67780000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/30cd8670-67780000_train_id.png,True,True,720,1280,720,1280,11,"0,2,5,6,7,8,9,10,13,14,255",0.05067925347222222,10,sky,0.5367913246154785,0.32297879457473755,0.24726671006944445,0.44759874131944444,0.08567779511213303,0.009244827553629875,0.49307751655578613,0.5532461404800415,0.5662807822227478,0.44010824,0.40116864,0.5943348
train,2afe9edf-bf9cd79f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2afe9edf-bf9cd79f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2afe9edf-bf9cd79f_train_id.png,True,True,720,1280,720,1280,13,"0,2,3,4,5,6,7,8,9,10,13,14,255",0.07801432291666667,10,sky,0.5989680290222168,0.18214237689971924,0.05039388020833333,0.08568793402777777,0.22610065340995789,0.014140657149255276,0.5000423789024353,0.629196047782898,0.6995813250541687,0.40346,0.41859898,0.5942854
train,00a360bd-27ccb1dd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00a360bd-27ccb1dd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00a360bd-27ccb1dd_train_id.png,True,True,720,1280,720,1280,10,"0,5,6,7,8,9,10,13,14,255",0.031176215277777777,10,sky,0.5230949521064758,0.27350854873657227,0.04931423611111111,0.258203125,0.1266024112701416,0.005287128500640392,0.47327303886413574,0.5340343713760376,0.5972409844398499,0.42821267,0.39347857,0.5942719
train,1c927be0-00a90000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1c927be0-00a90000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1c927be0-00a90000_train_id.png,True,True,720,1280,720,1280,10,"0,2,3,4,5,8,10,13,14,255",0.25494357638888887,10,sky,0.607120931148529,0.19343988597393036,0.052923177083333335,0.09853190104166666,0.18975235521793365,0.007674068212509155,0.5135301351547241,0.6378995776176453,0.6916792988777161,0.40937415,0.42571354,0.594098
train,2ee5b830-cd250001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2ee5b830-cd250001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2ee5b830-cd250001_train_id.png,True,True,720,1280,720,1280,9,"0,3,5,8,9,10,13,14,255",0.023600260416666668,10,sky,0.576543927192688,0.18735356628894806,0.04586046006944444,0.09145941840277778,0.24204067885875702,0.00413336418569088,0.4567072093486786,0.6140993237495422,0.6939587593078613,0.40308765,0.4080472,0.5936707
val,a7cc17d8-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/a7cc17d8-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/a7cc17d8-00000000_train_id.png,True,True,720,1280,720,1280,9,"0,5,7,8,9,10,13,14,255",0.08176540798611111,10,sky,0.6433005332946777,0.18685013055801392,0.000400390625,0.2732758246527778,0.12844280898571014,0.005400742404162884,0.574832558631897,0.6751847863197327,0.6550584435462952,0.41566342,0.44855204,0.5936225
train,2efb8f80-90cd14a6.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2efb8f80-90cd14a6.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2efb8f80-90cd14a6_train_id.png,True,True,720,1280,720,1280,11,"0,2,4,5,7,8,9,10,13,14,255",0.19665147569444444,10,sky,0.5828917622566223,0.2677590847015381,0.07448567708333333,0.3628656684027778,0.06466346979141235,0.008912776596844196,0.5517752170562744,0.5987223982810974,0.5807296633720398,0.43491423,0.42647293,0.59358
train,162ee58b-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/162ee58b-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/162ee58b-00000000_train_id.png,True,True,720,1280,720,1280,10,"0,2,5,6,7,8,10,11,13,255",0.07661566840277778,0,road,0.5302705764770508,0.30754977464675903,0.20052734375,0.344970703125,0.10610027611255646,0.009850429370999336,0.47711262106895447,0.5536303520202637,0.5487767457962036,0.43631348,0.3980035,0.5935502
train,1c927be0-00a90001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1c927be0-00a90001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1c927be0-00a90001_train_id.png,True,True,720,1280,720,1280,9,"0,2,4,5,8,10,13,14,255",0.21205078125,10,sky,0.5916818976402283,0.20217077434062958,0.06384874131944444,0.09210177951388888,0.19487015902996063,0.009212937206029892,0.49606233835220337,0.6225332021713257,0.679948091506958,0.41074866,0.4191212,0.59346485
train,2e43fcc1-a3862049.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2e43fcc1-a3862049.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2e43fcc1-a3862049_train_id.png,True,True,720,1280,720,1280,11,"0,2,3,5,7,8,9,10,13,14,255",0.2893120659722222,10,sky,0.6188907623291016,0.19188348948955536,0.03267686631944444,0.1523980034722222,0.16559919714927673,0.013590613380074501,0.5438748002052307,0.6474969387054443,0.6650445461273193,0.41245922,0.43422633,0.5934591
train,00e9be89-00001005.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00001005.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00001005_train_id.png,True,True,720,1280,720,1280,8,"0,5,7,8,9,10,13,255",0.02408203125,10,sky,0.5989193320274353,0.1965644806623459,0.024198133680555556,0.244521484375,0.17896392941474915,0.00511588528752327,0.5236620903015137,0.6220483183860779,0.6721082329750061,0.41180372,0.42435616,0.59333384
train,beb3d6ea-3b5b9e2e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/beb3d6ea-3b5b9e2e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/beb3d6ea-3b5b9e2e_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,5,7,8,9,10,255",0.038550347222222225,10,sky,0.5857599377632141,0.2734938859939575,0.13158420138888888,0.32601236979166665,0.07241924107074738,0.0075410399585962296,0.5592427849769592,0.6019316911697388,0.5704838633537292,0.43529147,0.42702448,0.59320223
train,9a2afc0a-203514f1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/9a2afc0a-203514f1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/9a2afc0a-203514f1_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,3,5,6,7,8,10,13,255",0.020096571180555557,10,sky,0.6080519556999207,0.17723220586776733,0.017896050347222223,0.07119683159722222,0.2063826620578766,0.006828201934695244,0.5127542614936829,0.6416422724723816,0.6828206181526184,0.4060014,0.42627,0.5931954
train,00e9be89-00001815.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00001815.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00001815_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,4,5,7,8,10,13,14,255",0.007322048611111111,10,sky,0.5811865925788879,0.1679771989583969,0.046514756944444444,0.054184027777777775,0.27787062525749207,0.009763739071786404,0.4609772861003876,0.6159095764160156,0.7143397331237793,0.3967316,0.4076743,0.59314615
train,08b1123b-086ec4ee.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/08b1123b-086ec4ee.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/08b1123b-086ec4ee_train_id.png,True,True,720,1280,720,1280,9,"0,4,5,7,8,9,10,13,255",0.17348741319444444,10,sky,0.5638496279716492,0.23536522686481476,0.08752387152777778,0.15046006944444446,0.16904444992542267,0.006663019303232431,0.4841535687446594,0.5920357704162598,0.625882089138031,0.41891164,0.40915874,0.59314466
train,1fa8aed6-2e4ce3dd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1fa8aed6-2e4ce3dd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1fa8aed6-2e4ce3dd_train_id.png,True,True,720,1280,720,1280,9,"0,2,5,7,8,9,10,13,255",0.12085828993055556,10,sky,0.6178953647613525,0.15196919441223145,0.0018717447916666667,0.11776584201388889,0.24175405502319336,0.011798972263932228,0.5102992653846741,0.6524704098701477,0.7175123691558838,0.3984291,0.42789632,0.5930552
train,c3dc6d37-450bc114.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/c3dc6d37-450bc114.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/c3dc6d37-450bc114_train_id.png,True,True,720,1280,720,1280,9,"0,1,5,7,8,10,13,14,255",0.08605034722222223,10,sky,0.5649659037590027,0.2357359230518341,0.046546223958333334,0.19105902777777778,0.14737507700920105,0.004554929211735725,0.5116254687309265,0.586708128452301,0.5910317897796631,0.42160833,0.41232535,0.5929076
train,c3a26429-70b45205.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/c3a26429-70b45205.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/c3a26429-70b45205_train_id.png,True,True,720,1280,720,1280,8,"0,2,5,6,8,10,13,255",0.30398546006944444,10,sky,0.566941499710083,0.2603375017642975,0.11282552083333333,0.321611328125,0.11917383223772049,0.01225203461945057,0.510399580001831,0.5939621925354004,0.5742582082748413,0.42842782,0.41504985,0.5929059
train,6d2c6314-18d4cd90.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6d2c6314-18d4cd90.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6d2c6314-18d4cd90_train_id.png,True,True,720,1280,720,1280,4,"5,10,13,255",0.6477593315972222,10,sky,0.5384918451309204,0.22069667279720306,0.07453559027777777,0.11668511284722222,0.23117360472679138,0.010308336466550827,0.43432003259658813,0.5736536383628845,0.6293299198150635,0.41006652,0.39276415,0.5928973
train,85076147-b20119ce.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/85076147-b20119ce.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/85076147-b20119ce_train_id.png,True,True,720,1280,720,1280,9,"0,2,5,7,8,9,10,13,255",0.06469292534722222,10,sky,0.6467307806015015,0.17432881891727448,0.0025596788194444443,0.18608181423611111,0.1504228264093399,0.007896766066551208,0.6192228198051453,0.6582441926002502,0.6569963693618774,0.41213706,0.44922152,0.59283274
