image_name,image_path,scene,scene_group,timeofday,weather,num_detections,has_drivable
b46d2f57-82953e7a.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b46d2f57-82953e7a.jpg,city street,city street,daytime,overcast,16,True
b6de6d24-bfcf2de4.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b6de6d24-bfcf2de4.jpg,city street,city street,night,clear,11,True
ca284215-73cade97.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/ca284215-73cade97.jpg,residential,residential,night,clear,24,True
b81b8523-9ca9cab9.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b81b8523-9ca9cab9.jpg,city street,city street,dawn/dusk,clear,7,True
b5296e2a-37df633f.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b5296e2a-37df633f.jpg,city street,city street,daytime,undefined,35,True
c9557697-363a490d.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c9557697-363a490d.jpg,highway,highway,night,clear,21,True
bae16c60-c2949e41.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bae16c60-c2949e41.jpg,highway,highway,night,clear,11,True
b1eb9133-5cc75c18.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b1eb9133-5cc75c18.jpg,highway,highway,dawn/dusk,overcast,11,True
c76adb6d-275e8f71.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c76adb6d-275e8f71.jpg,highway,highway,daytime,clear,15,True
b3e72283-d9fc39b0.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b3e72283-d9fc39b0.jpg,city street,city street,night,rainy,26,True
bc66304a-d6caaab5.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bc66304a-d6caaab5.jpg,city street,city street,night,clear,18,True
c0e8fdda-cc0a57e4.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c0e8fdda-cc0a57e4.jpg,city street,city street,daytime,undefined,17,True
c55dc887-58fc27e7.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c55dc887-58fc27e7.jpg,city street,city street,night,clear,14,True
b729d050-af382d96.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b729d050-af382d96.jpg,highway,highway,daytime,undefined,17,True
c65628b7-0a11aa60.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c65628b7-0a11aa60.jpg,highway,highway,night,clear,5,True
c089e474-b795bcdc.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c089e474-b795bcdc.jpg,city street,city street,night,clear,17,True
c15c29a5-3a80f3b2.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c15c29a5-3a80f3b2.jpg,residential,residential,daytime,partly cloudy,20,True
c2d051a0-33d3efce.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c2d051a0-33d3efce.jpg,city street,city street,night,undefined,18,True
c1a026fd-7fa757fd.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c1a026fd-7fa757fd.jpg,city street,city street,night,clear,14,True
be85bd88-d849c034.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/be85bd88-d849c034.jpg,highway,highway,daytime,overcast,31,True
c4a6774c-753a089b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c4a6774c-753a089b.jpg,city street,city street,daytime,clear,39,True
b633ed08-08a8b4ce.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b633ed08-08a8b4ce.jpg,city street,city street,night,snowy,22,True
b1dd58c1-8b546ba7.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b1dd58c1-8b546ba7.jpg,city street,city street,dawn/dusk,partly cloudy,16,True
b3450139-9dcaced8.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b3450139-9dcaced8.jpg,residential,residential,dawn/dusk,snowy,13,True
c82f8a1c-dd1020b6.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c82f8a1c-dd1020b6.jpg,city street,city street,night,rainy,7,True
c57a44ff-5cf5202c.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c57a44ff-5cf5202c.jpg,city street,city street,night,clear,24,True
c361ff02-d7492340.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c361ff02-d7492340.jpg,highway,highway,daytime,clear,13,True
bd4a61fd-89e74e0f.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bd4a61fd-89e74e0f.jpg,highway,highway,night,clear,22,True
c1ed2bc1-883eb236.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c1ed2bc1-883eb236.jpg,city street,city street,night,snowy,36,True
bebc6162-bf494364.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bebc6162-bf494364.jpg,city street,city street,daytime,rainy,24,True
bc2a1273-b863f5dd.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bc2a1273-b863f5dd.jpg,city street,city street,daytime,overcast,33,True
c98258a4-e5a366fe.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c98258a4-e5a366fe.jpg,city street,city street,dawn/dusk,overcast,46,True
c7aa5575-4706c0d1.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c7aa5575-4706c0d1.jpg,highway,highway,night,clear,10,True
b9a0d48b-c9dfdd87.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b9a0d48b-c9dfdd87.jpg,highway,highway,daytime,overcast,6,True
bd1493ce-0aa8dff9.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bd1493ce-0aa8dff9.jpg,highway,highway,daytime,undefined,6,True
c012c422-cfa24c39.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c012c422-cfa24c39.jpg,parking lot,other,night,clear,4,True
c08bf392-3d39a1bc.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c08bf392-3d39a1bc.jpg,city street,city street,daytime,clear,26,True
b85420e2-ea146a8a.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b85420e2-ea146a8a.jpg,city street,city street,daytime,overcast,23,True
c6580b8a-368c5647.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c6580b8a-368c5647.jpg,highway,highway,daytime,clear,13,True
bbecbb69-bd7c745a.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bbecbb69-bd7c745a.jpg,city street,city street,daytime,undefined,20,True
b65ff14a-fc05765f.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b65ff14a-fc05765f.jpg,highway,highway,daytime,clear,33,True
b7a9b166-01d09e6b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b7a9b166-01d09e6b.jpg,city street,city street,daytime,clear,17,True
be0fdf82-972594ce.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/be0fdf82-972594ce.jpg,city street,city street,night,snowy,25,True
ba70dfe3-4cfe0efb.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/ba70dfe3-4cfe0efb.jpg,highway,highway,night,clear,9,True
b7279e9d-fcd59829.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b7279e9d-fcd59829.jpg,city street,city street,daytime,clear,8,True
b931fe93-37b7cffb.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b931fe93-37b7cffb.jpg,city street,city street,night,snowy,24,True
c2d07fa1-f6cebd10.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c2d07fa1-f6cebd10.jpg,city street,city street,daytime,undefined,33,True
bb3bb8c0-2ef3abc6.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bb3bb8c0-2ef3abc6.jpg,highway,highway,dawn/dusk,snowy,42,True
c281c4a6-310425cb.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c281c4a6-310425cb.jpg,residential,residential,dawn/dusk,overcast,31,True
b7b89e71-e92f6983.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b7b89e71-e92f6983.jpg,highway,highway,dawn/dusk,overcast,11,True
b1f4491b-07b32e8c.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b1f4491b-07b32e8c.jpg,city street,city street,daytime,undefined,11,True
bc2e185c-229fdd44.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bc2e185c-229fdd44.jpg,city street,city street,daytime,partly cloudy,19,True
b9d11a21-9cff3219.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b9d11a21-9cff3219.jpg,city street,city street,night,clear,33,True
bf5e662c-dba716fd.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bf5e662c-dba716fd.jpg,city street,city street,daytime,partly cloudy,23,True
c4396376-b6de614b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c4396376-b6de614b.jpg,city street,city street,daytime,snowy,23,True
b3422c91-f0c36ed7.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b3422c91-f0c36ed7.jpg,city street,city street,night,clear,27,True
c19e69b1-c22bb482.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c19e69b1-c22bb482.jpg,city street,city street,night,clear,20,True
b73f18e7-6341f45b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b73f18e7-6341f45b.jpg,city street,city street,daytime,overcast,24,True
c2461a5a-936bf379.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c2461a5a-936bf379.jpg,residential,residential,night,snowy,18,True
bdcd6f24-0b1af2bf.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bdcd6f24-0b1af2bf.jpg,city street,city street,dawn/dusk,clear,19,True
b4be0173-249b5f2f.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b4be0173-249b5f2f.jpg,city street,city street,night,clear,13,True
c39ddb2c-db949106.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c39ddb2c-db949106.jpg,city street,city street,daytime,clear,30,True
bc2e52cc-4270d2b7.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bc2e52cc-4270d2b7.jpg,city street,city street,night,clear,12,True
c3061560-e5d3971d.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c3061560-e5d3971d.jpg,city street,city street,night,snowy,6,True
bcbab238-93cacd35.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bcbab238-93cacd35.jpg,city street,city street,daytime,overcast,15,True
c7b49761-5e5c8c62.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c7b49761-5e5c8c62.jpg,highway,highway,daytime,partly cloudy,15,True
c87ba6b4-4b91b210.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c87ba6b4-4b91b210.jpg,city street,city street,night,clear,17,True
b4654b11-fc1af85a.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b4654b11-fc1af85a.jpg,city street,city street,night,clear,20,True
c9161830-52503e77.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c9161830-52503e77.jpg,city street,city street,night,clear,10,True
c24e7c72-f53291ea.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c24e7c72-f53291ea.jpg,city street,city street,daytime,overcast,16,True
ca6412a2-3db85e24.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/ca6412a2-3db85e24.jpg,highway,highway,night,clear,23,True
c5bbf929-8c3d6c80.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c5bbf929-8c3d6c80.jpg,city street,city street,daytime,clear,16,True
b4620633-1c10abdb.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b4620633-1c10abdb.jpg,city street,city street,night,rainy,47,True
c51a2815-5d5e6d1a.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c51a2815-5d5e6d1a.jpg,highway,highway,night,clear,9,True
c748c1a1-2f810acf.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c748c1a1-2f810acf.jpg,city street,city street,dawn/dusk,rainy,32,True
bcef3e08-801cf8bd.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bcef3e08-801cf8bd.jpg,city street,city street,night,snowy,13,True
c8d7cfb3-83ab1da7.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c8d7cfb3-83ab1da7.jpg,city street,city street,night,clear,8,True
c0f978fa-9b4e623f.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c0f978fa-9b4e623f.jpg,city street,city street,daytime,clear,33,True
c9a270fa-dddd15ff.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c9a270fa-dddd15ff.jpg,highway,highway,night,clear,15,True
bded2d56-8641bc0d.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bded2d56-8641bc0d.jpg,city street,city street,night,clear,25,True
b65081c3-9fb008e3.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b65081c3-9fb008e3.jpg,city street,city street,night,clear,21,True
b555790d-e81a454b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b555790d-e81a454b.jpg,city street,city street,daytime,undefined,23,True
c9df3b7e-ef94efe9.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c9df3b7e-ef94efe9.jpg,city street,city street,night,snowy,21,True
bbc755d2-7719fa91.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bbc755d2-7719fa91.jpg,city street,city street,daytime,clear,39,True
bef7c739-8821d482.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bef7c739-8821d482.jpg,city street,city street,night,snowy,22,True
ca2c7c84-5902ee09.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/ca2c7c84-5902ee09.jpg,city street,city street,daytime,clear,28,True
b43de6e1-f20e4351.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b43de6e1-f20e4351.jpg,highway,highway,night,clear,14,True
bd22225e-664f20be.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bd22225e-664f20be.jpg,city street,city street,night,clear,18,True
c65628b7-b1f37776.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c65628b7-b1f37776.jpg,highway,highway,night,clear,22,True
c6785f37-95b28780.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c6785f37-95b28780.jpg,city street,city street,night,rainy,13,True
c39d3334-9c866b4c.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c39d3334-9c866b4c.jpg,highway,highway,night,clear,5,True
c56cdb77-68cd6d79.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c56cdb77-68cd6d79.jpg,city street,city street,night,clear,23,True
c8792c3c-a42cb3f6.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c8792c3c-a42cb3f6.jpg,highway,highway,daytime,clear,27,True
bae552dc-4ee0cab7.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bae552dc-4ee0cab7.jpg,city street,city street,daytime,partly cloudy,13,True
c2592033-8052ef77.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c2592033-8052ef77.jpg,residential,residential,daytime,snowy,24,True
c0be0e03-3ab88509.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c0be0e03-3ab88509.jpg,highway,highway,daytime,overcast,19,True
be651ed5-a7e2074e.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/be651ed5-a7e2074e.jpg,highway,highway,night,clear,10,True
b7bf181d-8a32731e.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b7bf181d-8a32731e.jpg,highway,highway,daytime,overcast,28,True
b44b6eff-dda9780d.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b44b6eff-dda9780d.jpg,city street,city street,dawn/dusk,undefined,34,True
b97124d9-bea19450.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b97124d9-bea19450.jpg,highway,highway,daytime,rainy,28,True
b92a7fe6-714c37c2.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b92a7fe6-714c37c2.jpg,city street,city street,night,clear,16,True
b8ab4367-297944fb.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b8ab4367-297944fb.jpg,city street,city street,night,clear,8,True
c4eb96a1-92fb9d6f.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c4eb96a1-92fb9d6f.jpg,city street,city street,daytime,snowy,29,True
b7072ec0-3a3b64a5.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b7072ec0-3a3b64a5.jpg,highway,highway,daytime,clear,10,True
c1aa3aff-7dab2121.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c1aa3aff-7dab2121.jpg,city street,city street,daytime,undefined,16,True
fe189115-9981a740.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/fe189115-9981a740.jpg,city street,city street,daytime,overcast,18,True
ba01e7b7-4c136c35.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/ba01e7b7-4c136c35.jpg,city street,city street,daytime,rainy,22,True
c2bc5a4c-c4864ac1.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c2bc5a4c-c4864ac1.jpg,city street,city street,daytime,clear,33,True
c566a4d9-0504c08b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c566a4d9-0504c08b.jpg,residential,residential,night,snowy,5,True
b80fb9b6-b12f0c90.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b80fb9b6-b12f0c90.jpg,highway,highway,daytime,rainy,4,True
b255cd6c-6502a28c.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b255cd6c-6502a28c.jpg,city street,city street,night,snowy,21,True
befa588e-80b3c62a.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/befa588e-80b3c62a.jpg,city street,city street,daytime,undefined,49,True
bf9a1430-3640a531.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bf9a1430-3640a531.jpg,residential,residential,night,clear,22,True
bd8d420d-ec34c634.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bd8d420d-ec34c634.jpg,city street,city street,daytime,clear,24,True
ca6927ab-497d6b29.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/ca6927ab-497d6b29.jpg,city street,city street,night,clear,17,True
c85416bd-db975d94.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c85416bd-db975d94.jpg,residential,residential,daytime,partly cloudy,7,True
b362130a-d4f3a32a.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b362130a-d4f3a32a.jpg,highway,highway,night,clear,18,True
bf041cc0-35f5357e.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bf041cc0-35f5357e.jpg,city street,city street,dawn/dusk,clear,12,True
bfe1fd3b-01f8671b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bfe1fd3b-01f8671b.jpg,highway,highway,daytime,undefined,15,True
b8acc534-23eb2531.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b8acc534-23eb2531.jpg,city street,city street,night,clear,10,True
b788c509-9ba17da1.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b788c509-9ba17da1.jpg,highway,highway,daytime,partly cloudy,9,True
c37bffe3-a98ee42d.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c37bffe3-a98ee42d.jpg,highway,highway,daytime,clear,12,True
b2b2f563-ec318c61.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b2b2f563-ec318c61.jpg,highway,highway,daytime,rainy,8,True
c62dc284-926392bf.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c62dc284-926392bf.jpg,residential,residential,daytime,snowy,14,True
c8d7cfb3-0907c433.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c8d7cfb3-0907c433.jpg,highway,highway,dawn/dusk,overcast,5,True
b6aa41ba-04780705.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b6aa41ba-04780705.jpg,city street,city street,night,snowy,29,True
b5a8594c-049fa1ef.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b5a8594c-049fa1ef.jpg,city street,city street,night,clear,19,True
c4fd6567-49ef2209.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c4fd6567-49ef2209.jpg,city street,city street,daytime,overcast,25,True
bc24f222-2acc4952.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bc24f222-2acc4952.jpg,city street,city street,daytime,clear,10,True
bb599cda-d1fdd751.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bb599cda-d1fdd751.jpg,city street,city street,daytime,snowy,10,True
bc39bd15-d825bd1d.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bc39bd15-d825bd1d.jpg,highway,highway,daytime,overcast,16,True
